HORA,DIA,CAMPEONATO,COLUNA,RESULTADO
19,9,EURO,56,1
19,9,EURO,59,1
20,9,EURO,2,0
20,9,EURO,5,0
20,9,EURO,8,0
20,9,EURO,11,1
20,9,EURO,14,1
20,9,EURO,17,1
20,9,EURO,20,0
20,9,EURO,23,0
20,9,EURO,26,0
20,9,EURO,29,0
20,9,EURO,32,1
20,9,EURO,35,0
20,9,EURO,38,0
20,9,EURO,41,1
20,9,EURO,44,1
20,9,EURO,47,1
20,9,EURO,50,1
20,9,EURO,53,1
20,9,EURO,56,0
20,9,EURO,59,1
21,9,EURO,2,0
21,9,EURO,5,0
21,9,EURO,8,1
21,9,EURO,11,0
21,9,EURO,14,0
21,9,EURO,17,0
21,9,EURO,20,1
21,9,EURO,23,1
21,9,EURO,26,0
21,9,EURO,29,0
21,9,EURO,32,1
21,9,EURO,35,1
21,9,EURO,38,0
21,9,EURO,41,0
21,9,EURO,44,0
21,9,EURO,47,0
21,9,EURO,50,0
21,9,EURO,53,1
21,9,EURO,56,0
21,9,EURO,59,0
22,9,EURO,2,0
22,9,EURO,5,1
22,9,EURO,8,0
22,9,EURO,11,0
22,9,EURO,14,1
22,9,EURO,17,0
22,9,EURO,20,1
22,9,EURO,23,1
22,9,EURO,26,0
22,9,EURO,29,0
22,9,EURO,32,0
22,9,EURO,35,0
22,9,EURO,38,0
22,9,EURO,41,0
22,9,EURO,44,0
22,9,EURO,47,1
22,9,EURO,50,1
22,9,EURO,53,0
22,9,EURO,56,0
22,9,EURO,59,1
23,9,EURO,2,1
23,9,EURO,5,0
23,9,EURO,8,1
23,9,EURO,11,0
23,9,EURO,14,0
23,9,EURO,17,0
23,9,EURO,20,1
23,9,EURO,23,0
23,9,EURO,26,0
23,9,EURO,29,1
23,9,EURO,32,0
23,9,EURO,35,1
23,9,EURO,38,0
23,9,EURO,41,1
23,9,EURO,44,0
23,9,EURO,47,0
23,9,EURO,50,0
23,9,EURO,53,1
23,9,EURO,56,0
23,9,EURO,59,0
0,0,SUPER,1,0
0,0,SUPER,4,1
0,0,SUPER,7,1
0,0,SUPER,10,1
0,0,SUPER,13,1
0,0,SUPER,16,0
0,0,SUPER,19,1
0,0,SUPER,22,0
0,0,SUPER,25,0
0,0,SUPER,28,0
0,0,SUPER,31,1
0,0,SUPER,34,0
0,0,SUPER,37,1
0,0,SUPER,40,1
0,0,SUPER,43,0
0,0,SUPER,46,1
0,0,SUPER,49,1
0,0,SUPER,52,1
0,0,SUPER,55,1
0,0,SUPER,58,1
1,0,SUPER,1,0
1,0,SUPER,4,1
1,0,SUPER,7,1
1,0,SUPER,10,1
1,0,SUPER,13,0
1,0,SUPER,16,1
1,0,SUPER,19,1
1,0,SUPER,22,0
1,0,SUPER,25,0
1,0,SUPER,28,1
1,0,SUPER,31,1
1,0,SUPER,34,1
1,0,SUPER,37,0
1,0,SUPER,40,0
1,0,SUPER,43,1
1,0,SUPER,46,1
1,0,SUPER,49,1
1,0,SUPER,52,1
1,0,SUPER,55,1
1,0,SUPER,58,1
2,0,SUPER,1,1
2,0,SUPER,4,0
2,0,SUPER,7,0
2,0,SUPER,10,1
2,0,SUPER,13,0
2,0,SUPER,16,1
2,0,SUPER,19,1
2,0,SUPER,22,0
2,0,SUPER,25,0
2,0,SUPER,28,0
2,0,SUPER,31,0
2,0,SUPER,34,0
2,0,SUPER,37,1
2,0,SUPER,40,0
2,0,SUPER,43,0
2,0,SUPER,46,1
2,0,SUPER,49,1
2,0,SUPER,52,0
2,0,SUPER,55,1
2,0,SUPER,58,1
3,0,SUPER,1,0
3,0,SUPER,4,0
3,0,SUPER,7,0
3,0,SUPER,10,0
3,0,SUPER,13,0
3,0,SUPER,16,1
3,0,SUPER,19,1
3,0,SUPER,22,0
3,0,SUPER,25,1
3,0,SUPER,28,1
3,0,SUPER,31,1
3,0,SUPER,34,0
3,0,SUPER,37,1
3,0,SUPER,40,1
3,0,SUPER,43,1
3,0,SUPER,46,1
3,0,SUPER,49,0
3,0,SUPER,52,1
3,0,SUPER,55,0
3,0,SUPER,58,0
4,0,SUPER,1,1
4,0,SUPER,4,0
4,0,SUPER,7,0
4,0,SUPER,10,1
4,0,SUPER,13,1
4,0,SUPER,16,0
4,0,SUPER,19,0
4,0,SUPER,22,0
4,0,SUPER,25,0
4,0,SUPER,28,0
4,0,SUPER,31,1
4,0,SUPER,34,1
4,0,SUPER,37,1
4,0,SUPER,40,1
4,0,SUPER,43,1
4,0,SUPER,46,0
4,0,SUPER,49,0
4,0,SUPER,52,1
4,0,SUPER,55,0
4,0,SUPER,58,1
5,0,SUPER,1,0
5,0,SUPER,4,0
5,0,SUPER,7,1
5,0,SUPER,10,1
5,0,SUPER,13,1
5,0,SUPER,16,1
5,0,SUPER,19,0
5,0,SUPER,22,1
5,0,SUPER,25,0
5,0,SUPER,28,0
5,0,SUPER,31,1
5,0,SUPER,34,1
5,0,SUPER,37,0
5,0,SUPER,40,0
5,0,SUPER,43,1
5,0,SUPER,46,1
5,0,SUPER,49,0
5,0,SUPER,52,1
5,0,SUPER,55,0
5,0,SUPER,58,1
6,0,SUPER,1,0
6,0,SUPER,4,0
6,0,SUPER,7,0
6,0,SUPER,10,1
6,0,SUPER,13,0
6,0,SUPER,16,0
6,0,SUPER,19,0
6,0,SUPER,22,0
6,0,SUPER,25,1
6,0,SUPER,28,1
6,0,SUPER,31,1
6,0,SUPER,34,1
6,0,SUPER,37,0
6,0,SUPER,40,0
6,0,SUPER,43,0
6,0,SUPER,46,1
6,0,SUPER,49,1
6,0,SUPER,52,1
6,0,SUPER,55,0
6,0,SUPER,58,0
7,0,SUPER,1,1
7,0,SUPER,4,0
7,0,SUPER,7,0
7,0,SUPER,10,1
7,0,SUPER,13,0
7,0,SUPER,16,0
7,0,SUPER,19,1
7,0,SUPER,22,1
7,0,SUPER,25,0
7,0,SUPER,28,0
7,0,SUPER,31,1
7,0,SUPER,34,1
7,0,SUPER,37,1
7,0,SUPER,40,0
7,0,SUPER,43,0
7,0,SUPER,46,0
7,0,SUPER,49,0
7,0,SUPER,52,1
7,0,SUPER,55,1
7,0,SUPER,58,1
8,0,SUPER,1,0
8,0,SUPER,4,0
8,0,SUPER,7,0
8,0,SUPER,10,0
8,0,SUPER,13,0
8,0,SUPER,16,0
8,0,SUPER,19,0
8,0,SUPER,22,1
8,0,SUPER,25,1
8,0,SUPER,28,1
8,0,SUPER,31,0
8,0,SUPER,34,1
8,0,SUPER,37,0
8,0,SUPER,40,1
8,0,SUPER,43,1
8,0,SUPER,46,0
8,0,SUPER,49,0
8,0,SUPER,52,1
8,0,SUPER,55,1
8,0,SUPER,58,1
9,0,SUPER,1,0
9,0,SUPER,4,0
9,0,SUPER,7,1
9,0,SUPER,10,0
9,0,SUPER,13,0
9,0,SUPER,16,1
9,0,SUPER,19,1
9,0,SUPER,22,0
9,0,SUPER,25,1
9,0,SUPER,28,0
9,0,SUPER,31,0
9,0,SUPER,34,0
9,0,SUPER,37,0
9,0,SUPER,40,0
9,0,SUPER,43,0
9,0,SUPER,46,1
9,0,SUPER,49,0
9,0,SUPER,52,1
9,0,SUPER,55,0
9,0,SUPER,58,0
10,0,SUPER,1,0
10,0,SUPER,4,0
10,0,SUPER,7,1
10,0,SUPER,10,1
10,0,SUPER,13,1
10,0,SUPER,16,1
10,0,SUPER,19,1
10,0,SUPER,22,0
10,0,SUPER,25,1
10,0,SUPER,28,1
10,0,SUPER,31,0
10,0,SUPER,34,1
10,0,SUPER,37,1
10,0,SUPER,40,1
10,0,SUPER,43,0
10,0,SUPER,46,0
10,0,SUPER,49,1
10,0,SUPER,52,0
10,0,SUPER,55,0
10,0,SUPER,58,1
11,0,SUPER,1,0
11,0,SUPER,4,0
11,0,SUPER,7,1
11,0,SUPER,10,0
11,0,SUPER,13,1
11,0,SUPER,16,1
11,0,SUPER,19,1
11,0,SUPER,22,0
11,0,SUPER,25,1
11,0,SUPER,28,0
11,0,SUPER,31,0
11,0,SUPER,34,1
11,0,SUPER,37,0
11,0,SUPER,40,0
11,0,SUPER,43,1
11,0,SUPER,46,0
11,0,SUPER,49,0
11,0,SUPER,52,0
11,0,SUPER,55,0
11,0,SUPER,58,1
12,0,SUPER,1,0
12,0,SUPER,4,0
12,0,SUPER,7,0
12,0,SUPER,10,1
12,0,SUPER,13,0
12,0,SUPER,16,0
12,0,SUPER,19,1
12,0,SUPER,22,1
12,0,SUPER,25,1
12,0,SUPER,28,0
12,0,SUPER,31,1
12,0,SUPER,34,1
12,0,SUPER,37,1
12,0,SUPER,40,0
12,0,SUPER,43,0
12,0,SUPER,46,0
12,0,SUPER,49,1
12,0,SUPER,52,0
12,0,SUPER,55,1
12,0,SUPER,58,1
13,0,SUPER,1,1
13,0,SUPER,4,0
13,0,SUPER,7,0
13,0,SUPER,10,0
13,0,SUPER,13,0
13,0,SUPER,16,0
13,0,SUPER,19,0
13,0,SUPER,22,0
13,0,SUPER,25,1
13,0,SUPER,28,0
13,0,SUPER,31,0
13,0,SUPER,34,0
13,0,SUPER,37,1
13,0,SUPER,40,0
13,0,SUPER,43,0
13,0,SUPER,46,0
13,0,SUPER,49,1
13,0,SUPER,52,0
13,0,SUPER,55,0
13,0,SUPER,58,0
14,0,SUPER,1,1
14,0,SUPER,4,0
14,0,SUPER,7,1
14,0,SUPER,10,0
14,0,SUPER,13,0
14,0,SUPER,16,0
14,0,SUPER,19,0
14,0,SUPER,22,0
14,0,SUPER,25,0
14,0,SUPER,28,1
14,0,SUPER,31,0
14,0,SUPER,34,1
14,0,SUPER,37,0
14,0,SUPER,40,1
14,0,SUPER,43,0
14,0,SUPER,46,1
14,0,SUPER,49,0
14,0,SUPER,52,1
14,0,SUPER,55,1
14,0,SUPER,58,0
15,0,SUPER,1,0
15,0,SUPER,4,1
15,0,SUPER,7,1
15,0,SUPER,10,0
15,0,SUPER,13,0
15,0,SUPER,16,0
15,0,SUPER,19,0
15,0,SUPER,22,0
15,0,SUPER,25,0
15,0,SUPER,28,1
15,0,SUPER,31,0
15,0,SUPER,34,1
15,0,SUPER,37,0
15,0,SUPER,40,1
15,0,SUPER,43,0
15,0,SUPER,46,0
15,0,SUPER,49,1
15,0,SUPER,52,0
15,0,SUPER,55,0
15,0,SUPER,58,0
16,0,SUPER,1,0
16,0,SUPER,4,0
16,0,SUPER,7,1
16,0,SUPER,10,0
16,0,SUPER,13,1
16,0,SUPER,16,1
16,0,SUPER,19,0
16,0,SUPER,22,0
16,0,SUPER,25,0
16,0,SUPER,28,1
16,0,SUPER,31,1
16,0,SUPER,34,1
16,0,SUPER,37,0
16,0,SUPER,40,0
16,0,SUPER,43,1
16,0,SUPER,46,0
16,0,SUPER,49,1
16,0,SUPER,52,1
16,0,SUPER,55,0
16,0,SUPER,58,0
17,0,SUPER,1,1
17,0,SUPER,4,1
17,0,SUPER,7,0
17,0,SUPER,10,0
17,0,SUPER,13,0
17,0,SUPER,16,0
17,0,SUPER,19,0
17,0,SUPER,22,1
17,0,SUPER,25,0
17,0,SUPER,28,0
17,0,SUPER,31,1
17,0,SUPER,34,0
17,0,SUPER,37,0
17,0,SUPER,40,1
17,0,SUPER,43,0
17,0,SUPER,46,0
17,0,SUPER,49,1
17,0,SUPER,52,0
17,0,SUPER,55,1
17,0,SUPER,58,0
18,0,SUPER,1,0
18,0,SUPER,4,1
18,0,SUPER,7,0
18,0,SUPER,10,1
18,0,SUPER,13,0
18,0,SUPER,16,0
18,0,SUPER,19,1
18,0,SUPER,22,0
18,0,SUPER,25,1
18,0,SUPER,28,1
18,0,SUPER,31,0
18,0,SUPER,34,1
18,0,SUPER,37,1
18,0,SUPER,40,0
18,0,SUPER,43,1
18,0,SUPER,46,1
18,0,SUPER,49,1
18,0,SUPER,52,1
18,0,SUPER,55,0
18,0,SUPER,58,0
19,0,SUPER,1,1
19,0,SUPER,4,0
19,0,SUPER,7,0
19,0,SUPER,10,1
19,0,SUPER,13,0
19,0,SUPER,16,1
19,0,SUPER,19,0
19,0,SUPER,22,0
19,0,SUPER,25,0
19,0,SUPER,28,1
19,0,SUPER,31,1
19,0,SUPER,34,1
19,0,SUPER,37,1
19,0,SUPER,40,0
19,0,SUPER,43,0
19,0,SUPER,46,0
19,0,SUPER,49,1
19,0,SUPER,52,0
19,0,SUPER,55,1
19,0,SUPER,58,0
20,0,SUPER,1,0
20,0,SUPER,4,1
20,0,SUPER,7,1
20,0,SUPER,10,0
20,0,SUPER,13,1
20,0,SUPER,16,0
20,0,SUPER,19,0
20,0,SUPER,22,0
20,0,SUPER,25,1
20,0,SUPER,28,1
20,0,SUPER,31,0
20,0,SUPER,34,0
20,0,SUPER,37,1
20,0,SUPER,40,1
20,0,SUPER,43,0
20,0,SUPER,46,0
20,0,SUPER,49,1
20,0,SUPER,52,0
20,0,SUPER,55,1
20,0,SUPER,58,1
21,0,SUPER,1,1
21,0,SUPER,4,0
21,0,SUPER,7,0
21,0,SUPER,10,1
21,0,SUPER,13,1
21,0,SUPER,16,0
21,0,SUPER,19,0
21,0,SUPER,22,0
21,0,SUPER,25,1
21,0,SUPER,28,1
21,0,SUPER,31,1
21,0,SUPER,34,0
21,0,SUPER,37,0
21,0,SUPER,40,0
21,0,SUPER,43,1
21,0,SUPER,46,0
21,0,SUPER,49,0
21,0,SUPER,52,1
21,0,SUPER,55,0
21,0,SUPER,58,0
22,0,SUPER,1,1
22,0,SUPER,4,0
22,0,SUPER,7,0
22,0,SUPER,10,1
22,0,SUPER,13,0
22,0,SUPER,16,0
22,0,SUPER,19,0
22,0,SUPER,22,0
22,0,SUPER,25,0
22,0,SUPER,28,0
22,0,SUPER,31,1
22,0,SUPER,34,1
22,0,SUPER,37,1
22,0,SUPER,40,0
22,0,SUPER,43,0
22,0,SUPER,46,0
22,0,SUPER,49,1
22,0,SUPER,52,0
22,0,SUPER,55,0
22,0,SUPER,58,1
23,0,SUPER,1,0
23,0,SUPER,4,1
23,0,SUPER,7,0
23,0,SUPER,10,0
23,0,SUPER,13,1
23,0,SUPER,16,0
23,0,SUPER,19,0
23,0,SUPER,22,0
23,0,SUPER,25,0
23,0,SUPER,28,0
23,0,SUPER,31,0
23,0,SUPER,34,1
23,0,SUPER,37,0
23,0,SUPER,40,0
23,0,SUPER,43,1
23,0,SUPER,46,0
23,0,SUPER,49,1
23,0,SUPER,52,1
23,0,SUPER,55,0
23,0,SUPER,58,1
0,1,SUPER,1,0
0,1,SUPER,4,1
0,1,SUPER,7,0
0,1,SUPER,10,0
0,1,SUPER,13,0
0,1,SUPER,16,0
0,1,SUPER,19,0
0,1,SUPER,22,0
0,1,SUPER,25,0
0,1,SUPER,28,1
0,1,SUPER,31,0
0,1,SUPER,34,0
0,1,SUPER,37,1
0,1,SUPER,40,1
0,1,SUPER,43,0
0,1,SUPER,46,0
0,1,SUPER,49,0
0,1,SUPER,52,1
0,1,SUPER,55,0
0,1,SUPER,58,1
1,1,SUPER,1,0
1,1,SUPER,4,1
1,1,SUPER,7,0
1,1,SUPER,10,0
1,1,SUPER,13,1
1,1,SUPER,16,1
1,1,SUPER,19,0
1,1,SUPER,22,0
1,1,SUPER,25,0
1,1,SUPER,28,1
1,1,SUPER,31,0
1,1,SUPER,34,0
1,1,SUPER,37,0
1,1,SUPER,40,0
1,1,SUPER,43,0
1,1,SUPER,46,1
1,1,SUPER,49,1
1,1,SUPER,52,1
1,1,SUPER,55,0
1,1,SUPER,58,1
2,1,SUPER,1,0
2,1,SUPER,4,1
2,1,SUPER,7,0
2,1,SUPER,10,1
2,1,SUPER,13,1
2,1,SUPER,16,1
2,1,SUPER,19,0
2,1,SUPER,22,1
2,1,SUPER,25,0
2,1,SUPER,28,0
2,1,SUPER,31,0
2,1,SUPER,34,0
2,1,SUPER,37,1
2,1,SUPER,40,1
2,1,SUPER,43,1
2,1,SUPER,46,1
2,1,SUPER,49,1
2,1,SUPER,52,1
2,1,SUPER,55,1
2,1,SUPER,58,0
3,1,SUPER,1,0
3,1,SUPER,4,1
3,1,SUPER,7,1
3,1,SUPER,10,1
3,1,SUPER,13,1
3,1,SUPER,16,1
3,1,SUPER,19,1
3,1,SUPER,22,0
3,1,SUPER,25,0
3,1,SUPER,28,0
3,1,SUPER,31,0
3,1,SUPER,34,1
3,1,SUPER,37,0
3,1,SUPER,40,0
3,1,SUPER,43,0
3,1,SUPER,46,1
3,1,SUPER,49,0
3,1,SUPER,52,0
3,1,SUPER,55,1
3,1,SUPER,58,0
4,1,SUPER,1,0
4,1,SUPER,4,0
4,1,SUPER,7,0
4,1,SUPER,10,0
4,1,SUPER,13,1
4,1,SUPER,16,0
4,1,SUPER,19,1
4,1,SUPER,22,1
4,1,SUPER,25,0
4,1,SUPER,28,1
4,1,SUPER,31,0
4,1,SUPER,34,0
4,1,SUPER,37,1
4,1,SUPER,40,0
4,1,SUPER,43,1
4,1,SUPER,46,1
4,1,SUPER,49,1
4,1,SUPER,52,0
4,1,SUPER,55,1
4,1,SUPER,58,0
5,1,SUPER,1,1
5,1,SUPER,4,0
5,1,SUPER,7,1
5,1,SUPER,10,0
5,1,SUPER,13,1
5,1,SUPER,16,0
5,1,SUPER,19,0
5,1,SUPER,22,0
5,1,SUPER,25,0
5,1,SUPER,28,0
5,1,SUPER,31,1
5,1,SUPER,34,1
5,1,SUPER,37,1
5,1,SUPER,40,1
5,1,SUPER,43,0
5,1,SUPER,46,0
5,1,SUPER,49,0
5,1,SUPER,52,0
5,1,SUPER,55,1
5,1,SUPER,58,1
6,1,SUPER,1,0
6,1,SUPER,4,0
6,1,SUPER,7,1
6,1,SUPER,10,0
6,1,SUPER,13,0
6,1,SUPER,16,0
6,1,SUPER,19,1
6,1,SUPER,22,1
6,1,SUPER,25,1
6,1,SUPER,28,1
6,1,SUPER,31,1
6,1,SUPER,34,0
6,1,SUPER,37,0
6,1,SUPER,40,1
6,1,SUPER,43,0
6,1,SUPER,46,1
6,1,SUPER,49,0
6,1,SUPER,52,0
6,1,SUPER,55,1
6,1,SUPER,58,0
7,1,SUPER,1,0
7,1,SUPER,4,1
7,1,SUPER,7,0
7,1,SUPER,10,0
7,1,SUPER,13,0
7,1,SUPER,16,0
7,1,SUPER,19,0
7,1,SUPER,22,1
7,1,SUPER,25,0
7,1,SUPER,28,1
7,1,SUPER,31,0
7,1,SUPER,34,1
7,1,SUPER,37,0
7,1,SUPER,40,0
7,1,SUPER,43,1
7,1,SUPER,46,1
7,1,SUPER,49,0
7,1,SUPER,52,1
7,1,SUPER,55,0
7,1,SUPER,58,1
8,1,SUPER,1,0
8,1,SUPER,4,1
8,1,SUPER,7,0
8,1,SUPER,10,0
8,1,SUPER,13,0
8,1,SUPER,16,0
8,1,SUPER,19,0
8,1,SUPER,22,0
8,1,SUPER,25,0
8,1,SUPER,28,0
8,1,SUPER,31,1
8,1,SUPER,34,1
8,1,SUPER,37,0
8,1,SUPER,40,0
8,1,SUPER,43,0
8,1,SUPER,46,1
8,1,SUPER,49,1
8,1,SUPER,52,0
8,1,SUPER,55,1
8,1,SUPER,58,1
9,1,SUPER,1,1
9,1,SUPER,4,0
9,1,SUPER,7,1
9,1,SUPER,10,0
9,1,SUPER,13,0
9,1,SUPER,16,0
9,1,SUPER,19,0
9,1,SUPER,22,1
9,1,SUPER,25,1
9,1,SUPER,28,1
9,1,SUPER,31,1
9,1,SUPER,34,0
9,1,SUPER,37,0
9,1,SUPER,40,1
9,1,SUPER,43,0
9,1,SUPER,46,0
9,1,SUPER,49,0
9,1,SUPER,52,0
9,1,SUPER,55,0
9,1,SUPER,58,1
10,1,SUPER,1,0
10,1,SUPER,4,1
10,1,SUPER,7,0
10,1,SUPER,10,1
10,1,SUPER,13,1
10,1,SUPER,16,1
10,1,SUPER,19,0
10,1,SUPER,22,0
10,1,SUPER,25,0
10,1,SUPER,28,0
10,1,SUPER,31,0
10,1,SUPER,34,0
10,1,SUPER,37,0
10,1,SUPER,40,1
10,1,SUPER,43,1
10,1,SUPER,46,0
10,1,SUPER,49,0
10,1,SUPER,52,0
10,1,SUPER,55,0
10,1,SUPER,58,1
11,1,SUPER,1,0
11,1,SUPER,4,1
11,1,SUPER,7,1
11,1,SUPER,10,0
11,1,SUPER,13,0
11,1,SUPER,16,1
11,1,SUPER,19,1
11,1,SUPER,22,1
11,1,SUPER,25,0
11,1,SUPER,28,0
11,1,SUPER,31,0
11,1,SUPER,34,0
11,1,SUPER,37,0
11,1,SUPER,40,0
11,1,SUPER,43,0
11,1,SUPER,46,1
11,1,SUPER,49,0
11,1,SUPER,52,0
11,1,SUPER,55,1
11,1,SUPER,58,1
12,1,SUPER,1,0
12,1,SUPER,4,0
12,1,SUPER,7,0
12,1,SUPER,10,0
12,1,SUPER,13,1
12,1,SUPER,16,0
12,1,SUPER,19,0
12,1,SUPER,22,0
12,1,SUPER,25,0
12,1,SUPER,28,0
12,1,SUPER,31,1
12,1,SUPER,34,0
12,1,SUPER,37,0
12,1,SUPER,40,0
12,1,SUPER,43,0
12,1,SUPER,46,0
12,1,SUPER,49,0
12,1,SUPER,52,0
12,1,SUPER,55,0
12,1,SUPER,58,1
13,1,SUPER,1,0
13,1,SUPER,4,0
13,1,SUPER,7,1
13,1,SUPER,10,0
13,1,SUPER,13,0
13,1,SUPER,16,1
13,1,SUPER,19,1
13,1,SUPER,22,1
13,1,SUPER,25,1
13,1,SUPER,28,1
13,1,SUPER,31,0
13,1,SUPER,34,0
13,1,SUPER,37,1
13,1,SUPER,40,1
13,1,SUPER,43,0
13,1,SUPER,46,0
13,1,SUPER,49,1
13,1,SUPER,52,0
13,1,SUPER,55,1
13,1,SUPER,58,0
14,1,SUPER,1,1
14,1,SUPER,4,0
14,1,SUPER,7,1
14,1,SUPER,10,1
14,1,SUPER,13,0
14,1,SUPER,16,0
14,1,SUPER,19,1
14,1,SUPER,22,1
14,1,SUPER,25,0
14,1,SUPER,28,1
14,1,SUPER,31,0
14,1,SUPER,34,1
14,1,SUPER,37,0
14,1,SUPER,40,1
14,1,SUPER,43,0
14,1,SUPER,46,0
14,1,SUPER,49,0
14,1,SUPER,52,1
14,1,SUPER,55,1
14,1,SUPER,58,0
15,1,SUPER,1,1
15,1,SUPER,4,0
15,1,SUPER,7,0
15,1,SUPER,10,1
15,1,SUPER,13,1
15,1,SUPER,16,1
15,1,SUPER,19,0
15,1,SUPER,22,0
15,1,SUPER,25,0
15,1,SUPER,28,0
15,1,SUPER,31,0
15,1,SUPER,34,1
15,1,SUPER,37,1
15,1,SUPER,40,1
15,1,SUPER,43,0
15,1,SUPER,46,1
15,1,SUPER,49,0
15,1,SUPER,52,0
15,1,SUPER,55,0
15,1,SUPER,58,0
16,1,SUPER,1,1
16,1,SUPER,4,0
16,1,SUPER,7,0
16,1,SUPER,10,1
16,1,SUPER,13,1
16,1,SUPER,16,0
16,1,SUPER,19,0
16,1,SUPER,22,0
16,1,SUPER,25,0
16,1,SUPER,28,1
16,1,SUPER,31,1
16,1,SUPER,34,0
16,1,SUPER,37,0
16,1,SUPER,40,1
16,1,SUPER,43,1
16,1,SUPER,46,1
16,1,SUPER,49,1
16,1,SUPER,52,0
16,1,SUPER,55,0
16,1,SUPER,58,0
17,1,SUPER,1,0
17,1,SUPER,4,1
17,1,SUPER,7,0
17,1,SUPER,10,1
17,1,SUPER,13,0
17,1,SUPER,16,1
17,1,SUPER,19,1
17,1,SUPER,22,1
17,1,SUPER,25,0
17,1,SUPER,28,1
17,1,SUPER,31,1
17,1,SUPER,34,0
17,1,SUPER,37,1
17,1,SUPER,40,1
17,1,SUPER,43,0
17,1,SUPER,46,0
17,1,SUPER,49,1
17,1,SUPER,52,0
17,1,SUPER,55,1
17,1,SUPER,58,1
18,1,SUPER,1,0
18,1,SUPER,4,1
18,1,SUPER,7,1
18,1,SUPER,10,0
18,1,SUPER,13,1
18,1,SUPER,16,0
18,1,SUPER,19,0
18,1,SUPER,22,1
18,1,SUPER,25,1
18,1,SUPER,28,0
18,1,SUPER,31,0
18,1,SUPER,34,1
18,1,SUPER,37,0
18,1,SUPER,40,0
18,1,SUPER,43,1
18,1,SUPER,46,0
18,1,SUPER,49,1
18,1,SUPER,52,1
18,1,SUPER,55,0
18,1,SUPER,58,1
19,1,SUPER,1,1
19,1,SUPER,4,1
19,1,SUPER,7,0
19,1,SUPER,10,0
19,1,SUPER,13,0
19,1,SUPER,16,0
19,1,SUPER,19,1
19,1,SUPER,22,1
19,1,SUPER,25,0
19,1,SUPER,28,0
19,1,SUPER,31,1
19,1,SUPER,34,0
19,1,SUPER,37,1
19,1,SUPER,40,1
19,1,SUPER,43,0
19,1,SUPER,46,0
19,1,SUPER,49,0
19,1,SUPER,52,0
19,1,SUPER,55,1
19,1,SUPER,58,0
20,1,SUPER,1,0
20,1,SUPER,4,0
20,1,SUPER,7,1
20,1,SUPER,10,1
20,1,SUPER,13,0
20,1,SUPER,16,0
20,1,SUPER,19,1
20,1,SUPER,22,1
20,1,SUPER,25,1
20,1,SUPER,28,0
20,1,SUPER,31,1
20,1,SUPER,34,1
20,1,SUPER,37,1
20,1,SUPER,40,0
20,1,SUPER,43,0
20,1,SUPER,46,0
20,1,SUPER,49,0
20,1,SUPER,52,0
20,1,SUPER,55,1
20,1,SUPER,58,1
21,1,SUPER,1,1
21,1,SUPER,4,1
21,1,SUPER,7,1
21,1,SUPER,10,0
21,1,SUPER,13,1
21,1,SUPER,16,0
21,1,SUPER,19,1
21,1,SUPER,22,1
21,1,SUPER,25,1
21,1,SUPER,28,0
21,1,SUPER,31,1
21,1,SUPER,34,1
21,1,SUPER,37,0
21,1,SUPER,40,1
21,1,SUPER,43,1
21,1,SUPER,46,1
21,1,SUPER,49,1
21,1,SUPER,52,0
21,1,SUPER,55,1
21,1,SUPER,58,0
22,1,SUPER,1,0
22,1,SUPER,4,1
22,1,SUPER,7,1
22,1,SUPER,10,0
22,1,SUPER,13,1
22,1,SUPER,16,0
22,1,SUPER,19,1
22,1,SUPER,22,1
22,1,SUPER,25,0
22,1,SUPER,28,1
22,1,SUPER,31,0
22,1,SUPER,34,0
22,1,SUPER,37,1
22,1,SUPER,40,1
22,1,SUPER,43,0
22,1,SUPER,46,0
22,1,SUPER,49,0
22,1,SUPER,52,1
22,1,SUPER,55,1
22,1,SUPER,58,0
23,1,SUPER,1,0
23,1,SUPER,4,1
23,1,SUPER,7,0
23,1,SUPER,10,0
23,1,SUPER,13,0
23,1,SUPER,16,1
23,1,SUPER,19,0
23,1,SUPER,22,0
23,1,SUPER,25,0
23,1,SUPER,28,1
23,1,SUPER,31,0
23,1,SUPER,34,1
23,1,SUPER,37,1
23,1,SUPER,40,1
23,1,SUPER,43,1
23,1,SUPER,46,0
23,1,SUPER,49,0
23,1,SUPER,52,0
23,1,SUPER,55,1
23,1,SUPER,58,1
0,2,SUPER,1,0
0,2,SUPER,4,0
0,2,SUPER,7,0
0,2,SUPER,10,0
0,2,SUPER,13,1
0,2,SUPER,16,0
0,2,SUPER,19,0
0,2,SUPER,22,0
0,2,SUPER,25,1
0,2,SUPER,28,1
0,2,SUPER,31,0
0,2,SUPER,34,0
0,2,SUPER,37,0
0,2,SUPER,40,1
0,2,SUPER,43,1
0,2,SUPER,46,0
0,2,SUPER,49,0
0,2,SUPER,52,0
0,2,SUPER,55,0
0,2,SUPER,58,0
1,2,SUPER,1,0
1,2,SUPER,4,0
1,2,SUPER,7,0
1,2,SUPER,10,0
1,2,SUPER,13,1
1,2,SUPER,16,1
1,2,SUPER,19,1
1,2,SUPER,22,1
1,2,SUPER,25,0
1,2,SUPER,28,0
1,2,SUPER,31,0
1,2,SUPER,34,1
1,2,SUPER,37,0
1,2,SUPER,40,1
1,2,SUPER,43,0
1,2,SUPER,46,0
1,2,SUPER,49,0
1,2,SUPER,52,0
